,Complaint ID,Day_received,Response_time,Product_num,State_num,Timely_response_bin,Company_response_num,Consumer_disputed_num,Issue_num,Company_num
24544,1261250,58,5,4,41,1,1,2,4,1518
24545,1261256,58,0,2,8,1,1,1,4,1016
24546,1261257,58,0,5,38,1,1,2,4,1518
24547,1261259,58,0,2,8,1,2,2,4,399
24548,1261260,57,1,4,33,1,1,2,4,481
24549,1261262,55,1,1,8,1,1,1,2,14
24550,1261267,57,0,1,8,1,5,2,2,7
24551,1261269,58,0,3,40,1,2,2,1,1525
24552,1261270,58,4,5,41,1,1,1,4,199
24553,1261277,58,5,2,18,1,1,2,4,749
24554,1261280,58,0,1,25,1,2,2,2,50
24555,1261282,57,6,2,8,1,3,2,4,1518
24556,1261283,58,0,2,33,1,4,2,4,51
24557,1261285,58,0,1,8,1,1,2,4,53
24558,1261286,58,0,1,19,1,2,1,2,7
24559,1261287,58,0,1,19,0,6,2,2,3
24560,1261289,57,0,5,51,1,1,1,4,1518
24561,1261293,58,0,2,10,1,1,1,4,51
24562,1261294,58,7,2,24,1,1,1,4,934
24563,1261295,57,1,1,51,1,1,1,2,50
24564,1261297,58,0,1,51,0,6,2,4,6
24565,1261299,57,1,2,25,1,3,2,4,1518
24566,1261300,57,1,1,19,1,2,2,2,8
24567,1261301,58,13,4,40,1,1,2,4,1518
24568,1261311,57,1,4,43,1,2,2,4,1016
24569,1261315,57,6,5,13,1,4,2,4,83
24570,1261327,58,0,2,16,1,1,2,4,934
24571,1261334,57,6,4,13,1,4,2,4,481
24572,1261336,58,0,2,8,1,1,2,4,1272
24573,1261340,57,1,7,13,1,1,2,5,72
24574,1261341,58,5,3,14,1,1,2,1,2049
24575,1261342,57,6,1,13,1,5,2,4,9
24576,1261347,58,0,2,8,1,4,2,4,7
24577,1261350,58,0,8,14,1,1,2,4,48
24578,1261351,58,7,2,25,1,1,2,4,749
24579,1261352,58,7,3,19,1,3,2,1,2049
24580,1261353,58,5,3,19,1,3,2,1,1940
24581,1261354,58,5,3,19,1,3,2,1,1525
24582,1261355,58,3,4,17,1,3,2,4,567
24583,1261358,58,3,2,13,1,1,2,4,184
24584,1261363,58,0,2,53,0,1,2,4,49
24585,1261365,58,0,3,43,1,1,2,4,1525
24586,1261366,58,0,3,43,1,1,2,1,2049
24587,1261367,58,0,1,10,1,2,2,4,229
24588,1261368,58,5,2,51,1,1,2,4,211
24589,1261372,58,7,2,39,1,3,2,4,749
24590,1261376,58,5,2,33,1,1,2,4,184
24591,1261378,58,5,2,26,1,3,2,4,1518
24592,1261382,58,0,2,28,1,3,2,4,90
24593,1261386,58,0,3,8,1,3,2,1,1940
24594,1261402,58,0,6,33,1,3,2,3,184
24595,1261404,58,0,2,19,1,5,2,4,34
24596,1261406,58,7,4,19,1,1,1,4,113
24597,1261427,57,1,4,7,1,3,2,5,567
24598,1261429,58,17,1,42,1,3,2,4,50
24599,1261432,57,6,1,8,1,1,2,2,1
24600,1261434,58,0,3,26,1,3,2,1,1940
24601,1261435,58,5,3,39,1,3,2,1,1525
24602,1261436,58,5,3,39,1,3,2,1,1940
24603,1261437,58,5,3,39,1,1,2,1,2049
24604,1261440,58,10,3,9,1,1,2,1,2049
24605,1261442,58,7,1,9,1,5,1,2,2
24606,1261448,58,0,1,13,1,1,2,4,90
24607,1261450,58,5,7,11,1,1,2,5,1430
24608,1261452,57,6,8,41,1,1,1,4,3
24609,1261454,58,7,1,19,1,1,2,4,7
24610,1261455,58,5,2,14,1,1,2,4,399
24611,1261456,58,0,2,51,1,2,2,4,1518
24612,1261458,57,1,3,14,1,2,2,1,2049
24613,1261462,58,0,1,19,1,1,1,2,71
24614,1261464,58,0,6,42,1,2,2,4,36
24615,1261467,58,10,6,42,1,1,2,4,2
24616,1261468,58,10,6,42,1,2,2,4,9
24617,1261609,58,5,1,13,1,1,2,4,199
24618,1261610,58,7,2,13,1,3,2,4,1518
24619,1261612,57,6,7,8,1,2,2,5,1430
24620,1261615,58,0,1,50,1,3,2,2,97
24621,1261617,58,0,1,37,1,1,1,2,215
24622,1261618,57,1,2,25,1,1,1,4,211
24623,1261619,57,1,2,37,1,3,2,4,90
24624,1261621,57,1,3,13,1,3,2,1,1940
24625,1261622,58,0,7,8,1,1,2,5,9
24626,1261625,58,0,3,8,1,1,2,1,1940
24627,1261628,59,12,3,13,1,3,2,1,1940
24628,1261629,59,12,3,13,1,3,2,1,1940
24629,1261631,58,7,4,37,1,1,2,4,1016
24630,1261632,58,1,2,51,1,5,1,4,1
24631,1261634,58,1,3,37,1,1,2,1,1940
24632,1261635,58,1,4,8,1,2,2,4,481
24633,1261636,59,0,2,14,1,1,2,4,5
24634,1261637,58,8,5,51,1,1,2,4,71
24635,1261639,58,5,2,8,1,3,2,4,1518
24636,1261641,59,0,1,14,1,1,2,2,6
24637,1261643,59,6,6,40,1,1,1,3,112
24638,1261644,58,3,5,8,1,1,2,4,1430
24639,1261648,58,0,3,14,1,3,2,1,2049
24640,1261649,58,0,1,8,1,1,1,4,6
24641,1261650,58,0,1,40,1,3,2,2,52
24642,1261653,58,5,2,40,1,3,2,4,399
24643,1261658,58,5,2,13,1,3,2,4,93
24644,1261663,59,0,2,37,1,1,2,4,1430
24645,1261664,58,0,3,14,1,3,2,1,2049
24646,1261666,58,0,3,51,1,2,2,1,2049
24647,1261672,58,8,5,19,1,1,2,4,237
24648,1261673,58,7,2,24,1,3,2,4,1518
24649,1261675,58,7,4,28,1,1,2,4,1016
24650,1261676,58,7,4,28,1,1,2,4,114
24651,1261677,58,7,4,28,1,1,2,4,270
24652,1261680,58,1,9,13,1,1,2,4,73
24653,1261686,58,1,2,8,1,1,2,4,41
24654,1261688,58,3,5,8,1,1,2,4,1518
24655,1261691,58,1,6,16,1,3,2,3,567
24656,1261692,58,1,5,8,1,1,2,4,429
24657,1261698,58,1,2,56,1,1,2,4,199
24658,1261701,58,1,3,51,1,3,2,4,1525
24659,1261715,58,11,1,8,1,1,2,2,27
24660,1261716,58,3,4,28,1,1,2,4,270
24661,1261724,58,1,6,13,1,4,2,3,2
24662,1261726,58,1,2,37,1,1,2,4,567
24663,1261731,58,1,3,53,1,2,2,1,2049
24664,1261735,58,3,4,8,1,1,2,4,1518
24665,1261739,58,3,4,7,1,4,2,4,1016
24666,1261740,58,1,4,7,1,4,2,4,114
24667,1261741,58,1,3,41,1,1,2,1,1940
24668,1261742,58,1,3,41,1,1,2,1,1525
24669,1261743,58,1,3,41,1,1,2,1,2049
24670,1261744,58,1,9,51,1,3,2,4,66
24671,1261745,58,1,7,8,1,3,2,5,368
24672,1261746,58,1,4,30,1,1,2,4,368
24673,1261747,58,11,1,51,1,1,2,4,2
24674,1261749,58,1,2,8,1,1,1,4,749
24675,1261750,58,1,1,7,1,1,2,2,83
24676,1261756,58,1,2,13,1,3,2,4,1272
24677,1261757,58,1,1,8,1,1,2,4,71
24678,1261759,58,1,2,8,1,3,2,4,934
24679,1261761,58,1,5,14,1,3,2,4,165
24680,1261764,58,7,1,19,1,1,2,2,2
24681,1261766,58,1,5,14,1,1,2,0,1430
24682,1261768,58,1,2,19,1,3,2,4,25
24683,1261771,58,1,4,36,1,1,2,4,368
24684,1261773,58,1,1,40,1,1,2,2,368
24685,1261774,58,1,1,28,1,2,2,4,9
24686,1261775,58,1,3,8,1,2,2,1,1525
24687,1261776,58,1,3,8,1,2,2,1,2049
24688,1261780,59,6,1,7,1,1,2,2,1016
24689,1261781,59,0,4,51,1,1,2,4,1518
24690,1261783,59,0,2,59,1,3,2,4,1518
24691,1261784,59,0,2,56,1,1,1,4,399
24692,1261785,59,0,6,50,1,4,2,4,21
24693,1261786,59,0,3,51,1,1,2,1,2049
24694,1261787,59,0,2,53,1,3,2,4,1272
24695,1261791,59,0,4,8,1,2,2,5,1518
24696,1261792,59,0,1,8,1,1,1,2,392
24697,1261794,59,0,8,8,1,1,2,4,31
24698,1261795,59,0,1,8,1,1,2,2,16
24699,1261797,59,6,1,8,1,1,2,2,28
24700,1261801,59,6,5,19,1,1,2,4,112
24701,1261802,59,0,1,44,1,5,2,2,9
24702,1261803,59,0,3,40,1,2,2,1,1525
24703,1261808,59,0,8,53,1,3,2,4,92
24704,1261809,59,0,4,8,1,1,1,4,429
24705,1261810,59,0,2,24,1,1,2,4,90
24706,1261811,59,4,1,41,1,1,2,4,29
24707,1261812,59,9,1,33,1,1,1,2,8
24708,1261814,59,9,3,53,1,2,2,1,1940
24709,1261815,59,6,2,8,1,1,2,4,934
24710,1261816,59,9,1,20,1,1,2,2,17
24711,1261819,59,0,3,41,1,4,2,4,1940
24712,1261821,59,0,1,44,1,2,2,4,392
24713,1261822,59,0,4,21,1,1,1,4,1016
24714,1261823,59,0,5,56,1,1,2,4,1430
24715,1261824,59,6,4,13,1,4,2,4,1272
24716,1261828,59,0,1,13,1,3,2,4,71
24717,1261829,59,9,1,40,1,1,2,2,1
24718,1261834,59,0,1,51,1,2,2,2,396
24719,1261836,59,0,1,13,1,1,1,2,16
24720,1261837,59,16,1,8,1,1,2,2,50
24721,1261839,59,9,1,28,1,2,2,2,83
24722,1261842,59,0,3,18,1,1,2,1,2049
24723,1261848,59,0,1,32,0,1,2,2,29
24724,1261849,59,0,2,37,1,3,2,4,1430
24725,1261850,59,0,8,41,1,3,2,4,15
24726,1261853,59,0,7,8,1,1,2,3,65
24727,1261856,59,0,1,8,1,3,2,4,24
24728,1261857,59,0,3,40,1,3,2,1,1525
24729,1261858,59,0,1,8,1,1,2,4,27
24730,1261860,59,0,2,8,1,1,2,4,749
24731,1261861,59,0,4,41,1,2,2,4,1518
24732,1261862,59,10,1,50,1,2,2,2,396
24733,1261864,59,0,2,13,1,1,2,4,749
24734,1261866,59,6,3,3,1,3,2,1,1940
24735,1261868,59,0,9,13,1,4,2,4,1518
24736,1261870,59,0,1,35,1,1,2,4,133
24737,1261871,59,0,2,33,1,1,2,4,4
24738,1261872,59,0,4,44,1,4,2,4,270
24739,1261873,59,0,4,10,1,1,2,4,1272
24740,1261874,59,0,2,40,1,1,2,4,1430
24741,1261876,59,0,4,13,1,2,2,4,1016
24742,1261877,59,0,2,37,1,3,2,4,237
24743,1261879,59,0,2,8,1,3,2,4,1272
24744,1261880,59,0,1,51,1,1,2,2,9
24745,1261885,59,6,4,41,1,1,2,4,567
24746,1261886,59,0,2,50,1,1,2,4,934
24747,1261888,59,0,2,38,1,3,2,4,1518
24748,1261889,59,0,2,19,1,1,2,4,749
24749,1261890,59,9,6,23,1,1,2,4,19
24750,1261891,59,0,2,41,1,1,2,4,97
24751,1261892,59,12,1,32,1,1,2,4,9
24752,1261893,59,0,3,42,1,3,2,1,1940
24753,1261894,59,0,3,14,1,1,2,1,2049
24754,1261896,59,0,1,28,0,6,2,2,24
24755,1261897,59,0,4,8,1,1,2,4,1430
24756,1261898,59,0,1,37,1,5,2,2,45
24757,1261900,59,0,3,37,1,1,2,1,2049
24758,1261901,59,0,1,7,1,1,2,4,392
24759,1261907,59,0,1,8,1,1,2,2,392
24760,1261908,59,0,1,51,1,1,2,2,64
24761,1261910,59,0,4,9,1,4,2,4,114
24762,1261912,59,9,3,8,1,1,2,1,1525
24763,1261913,59,0,2,40,1,1,2,4,1430
24764,1261915,59,6,2,8,1,1,2,4,1430
24765,1261916,59,0,1,31,1,1,2,2,2
24766,1261917,59,0,3,37,1,3,2,1,1940
24767,1261920,59,9,1,51,1,1,1,4,7
24768,1261921,59,0,4,51,1,4,2,4,1016
24769,1261922,59,0,5,40,1,1,2,4,217
24770,1261924,59,6,3,13,1,1,1,1,2049
24771,1261925,59,0,9,37,1,4,2,4,112
24772,1261926,59,0,3,51,1,1,2,1,2049
24773,1261927,59,0,3,51,1,2,2,1,1525
24774,1261928,59,0,3,51,1,3,2,1,1940
24775,1261930,59,0,5,33,1,3,2,4,237
24776,1261931,59,9,6,8,1,2,2,4,1430
24777,1261932,59,7,3,40,1,2,2,1,1940
24778,1261934,59,0,1,8,1,2,2,2,481
24779,1261937,59,0,9,40,1,4,2,4,567
24780,1261938,59,0,7,7,1,2,2,5,368
24781,1261939,59,0,1,40,1,1,1,4,16
24782,1261940,59,0,1,40,1,1,2,4,199
24783,1261943,59,0,2,50,1,1,2,4,211
24784,1261944,59,0,2,3,1,1,1,4,18
24785,1261946,59,0,6,24,1,1,1,3,34
24786,1261947,59,0,5,41,1,1,2,4,1272
24787,1261949,59,0,4,10,1,1,1,4,270
24788,1261953,59,0,4,8,1,3,2,4,567
24789,1261957,58,0,5,13,1,1,2,4,1430
24790,1261959,59,0,1,13,1,1,1,2,4
24791,1261961,59,0,1,13,1,1,1,2,133
24792,1261963,58,1,3,58,1,3,2,1,1940
24793,1261965,59,6,3,14,1,3,2,1,2049
24794,1261966,59,0,1,13,1,2,1,2,396
24795,1261967,59,9,4,8,1,4,1,4,1430
24796,1261968,59,0,3,51,1,1,2,1,2049
24797,1261971,58,0,5,8,1,1,2,4,1430
24798,1261974,59,0,5,24,1,1,1,4,1518
24799,1261975,59,0,2,8,1,3,2,4,934
24800,1261976,58,1,3,44,1,1,1,1,2049
24801,1261979,59,0,3,13,1,3,2,1,1940
24802,1261980,59,0,1,13,1,1,2,4,481
24803,1261981,59,0,3,11,1,1,1,1,1525
24804,1261982,58,7,2,37,1,4,1,4,1016
24805,1261983,59,10,1,50,1,2,2,2,396
24806,1261987,59,0,4,51,1,1,1,4,1016
24807,1261988,58,10,1,41,1,1,2,2,71
24808,1261991,59,0,2,28,1,3,2,4,55
24809,1261993,59,0,2,44,1,2,1,4,1518
24810,1261994,59,0,5,44,1,1,2,4,1518
24811,1261995,59,9,1,14,1,1,2,2,71
24812,1261996,59,2,4,13,1,1,2,4,1016
24813,1261997,58,1,2,14,1,1,2,4,1430
24814,1261999,59,0,3,8,1,1,2,1,1525
24815,1262002,59,6,3,8,1,1,1,1,2049
24816,1262003,59,6,3,8,1,3,2,1,1525
24817,1262007,59,6,3,51,1,3,2,1,1940
24818,1262014,59,0,1,24,1,1,2,2,4
24819,1262015,59,6,1,8,1,1,2,2,17
24820,1262020,59,6,5,22,1,4,2,4,1518
24821,1262021,59,0,2,8,1,1,2,4,1430
24822,1262022,58,7,2,38,1,3,2,4,1518
24823,1262035,58,1,1,50,1,3,2,2,2
24824,1262037,58,0,3,8,1,1,2,1,2049
24825,1262038,60,5,1,10,1,2,2,2,229
24826,1262041,60,0,1,25,1,1,1,2,50
24827,1262044,60,8,4,26,1,1,2,4,481
24828,1262046,60,0,1,12,1,3,2,4,567
24829,1262047,59,1,1,7,1,1,1,2,1
24830,1262049,59,0,1,23,1,1,2,2,3
24831,1262050,59,1,3,7,1,2,2,1,2049
24832,1262051,59,1,2,8,1,1,2,4,1272
24833,1262053,59,1,4,8,1,1,2,4,567
24834,1262054,59,1,3,8,1,3,2,4,1940
24835,1262055,59,1,3,19,1,1,2,1,2049
24836,1262056,59,1,1,17,1,1,1,2,28
24837,1262059,59,1,5,52,1,1,2,4,1430
24838,1262062,59,7,2,37,1,1,2,4,3
24839,1262065,59,1,4,13,1,1,2,4,1518
24840,1262066,59,1,3,53,1,2,2,1,1940
24841,1262067,59,1,5,44,1,1,2,4,107
24842,1262068,59,1,2,19,1,1,2,4,36
24843,1262069,59,1,4,51,1,1,1,4,368
24844,1262070,59,1,2,44,1,1,2,4,217
24845,1262075,59,1,6,8,1,1,2,3,17
24846,1262077,59,1,2,51,1,2,1,4,83
24847,1262080,59,7,7,8,1,1,2,5,368
24848,1262081,59,7,7,8,1,1,2,5,368
24849,1262082,59,1,1,31,1,3,2,2,46
24850,1262083,59,1,1,31,0,1,2,2,3
24851,1262084,59,1,1,3,1,1,1,2,8
24852,1262089,59,1,3,9,1,1,2,1,1940
24853,1262090,59,9,3,8,1,2,2,1,2049
24854,1262091,59,6,1,13,1,1,2,4,1430
24855,1262093,60,0,4,47,1,1,2,4,1518
24856,1262095,60,0,1,18,1,1,1,2,92
24857,1262098,60,5,1,13,1,1,2,4,215
24858,1262101,60,0,1,8,1,2,1,2,396
24859,1262106,60,0,2,44,1,1,2,4,749
24860,1262108,60,0,4,8,1,3,2,4,567
24861,1262109,60,0,2,33,1,3,2,4,1016
24862,1262112,60,0,2,33,1,1,2,4,2
24863,1262113,60,0,4,51,1,1,2,4,1430
24864,1262118,60,0,5,19,1,1,2,0,1272
24865,1262119,60,0,2,50,0,3,2,4,934
24866,1262124,60,0,1,13,1,3,2,4,567
24867,1262125,60,0,1,13,1,1,2,4,1016
24868,1262126,60,0,2,14,1,1,2,4,1016
24869,1262127,60,0,1,25,1,1,1,4,3
24870,1262129,60,0,1,40,1,1,1,2,2
24871,1262130,60,0,1,22,1,2,2,2,229
24872,1262131,60,0,1,22,1,3,2,2,567
24873,1262132,60,0,1,7,1,1,1,4,6
24874,1262136,60,0,3,13,1,1,2,1,2049
24875,1262137,60,0,3,13,1,2,2,1,1940
24876,1262138,60,0,1,13,1,2,2,2,10
24877,1262139,60,0,5,40,1,1,2,4,93
24878,1262140,60,0,4,14,1,4,2,4,114
24879,1262142,60,0,4,33,1,1,2,4,110
24880,1262143,60,0,7,41,1,1,2,5,65
24881,1262144,60,0,6,51,1,1,2,4,39
24882,1262145,60,0,1,48,1,1,1,2,50
24883,1262147,60,0,2,13,1,3,2,4,49
24884,1262149,60,0,1,25,1,1,2,4,16
24885,1262150,60,0,1,19,1,1,2,2,40
24886,1262151,60,0,1,19,1,4,2,2,25
24887,1262152,60,0,3,25,1,1,2,4,1940
24888,1262153,60,0,2,13,1,3,2,4,1430
24889,1262156,60,0,4,25,1,4,2,4,1016
24890,1262160,60,0,1,13,1,2,2,4,392
24891,1262161,60,3,6,9,1,1,2,4,15
24892,1262162,60,8,5,13,1,1,2,4,4
24893,1262163,60,0,7,8,1,1,2,5,1430
24894,1262165,60,0,4,14,1,4,2,4,1016
24895,1262166,60,0,3,51,1,1,2,1,1525
24896,1262167,60,0,1,7,1,3,2,4,50
24897,1262169,60,0,6,51,1,1,2,3,133
24898,1262170,60,0,2,10,1,3,2,4,55
24899,1262171,60,0,4,9,1,1,2,5,1430
24900,1262172,60,0,2,44,1,1,2,4,1272
24901,1262173,60,0,2,13,1,1,1,4,749
24902,1262175,60,0,2,44,1,1,2,4,749
24903,1262176,60,0,6,44,1,1,2,3,10
24904,1262177,60,0,4,16,1,1,1,4,1272
24905,1262178,60,0,3,39,1,1,2,1,2049
24906,1262179,60,0,4,22,1,4,2,4,1016
24907,1262180,60,0,1,8,1,1,2,2,32
24908,1262182,60,0,1,17,1,1,2,4,5
24909,1262183,60,0,2,24,1,1,2,4,934
24910,1262186,60,0,4,38,1,1,2,5,429
24911,1262187,60,8,2,10,1,4,2,4,1
24912,1262189,60,0,4,13,1,1,2,4,368
24913,1262190,60,0,1,51,1,2,2,2,396
24914,1262194,60,0,3,57,1,2,2,1,1940
24915,1262195,60,0,3,29,1,1,2,1,1940
24916,1262196,60,0,1,41,1,2,2,4,11
24917,1262198,60,0,1,8,1,1,2,2,71
24918,1262200,60,0,1,13,1,1,2,4,749
24919,1262203,60,0,2,51,1,1,2,4,38
24920,1262205,60,0,2,51,1,1,2,4,16
24921,1262207,60,0,2,8,1,1,2,4,1016
24922,1262208,60,0,3,22,1,1,2,1,2049
24923,1262209,60,8,5,36,1,1,2,4,107
24924,1262211,60,0,3,41,1,1,1,1,1525
24925,1262214,60,0,4,33,1,1,2,4,1518
24926,1262216,60,0,3,42,1,1,2,1,1940
24927,1262217,60,0,3,19,1,1,1,1,2049
24928,1262218,60,0,1,31,1,1,2,4,28
24929,1262219,60,0,4,56,1,3,2,4,567
24930,1262221,60,0,4,8,1,2,2,4,481
24931,1262222,60,0,4,8,1,1,2,4,481
24932,1262224,60,0,3,19,1,2,2,1,1525
24933,1262225,60,0,3,8,1,1,2,1,1940
24934,1262227,60,0,2,28,1,1,2,4,111
24935,1262232,60,0,7,56,1,1,1,5,65
24936,1262235,60,0,1,40,1,1,2,4,1016
24937,1262240,60,0,5,23,1,4,2,4,1518
24938,1262241,60,0,3,48,1,3,2,4,1940
24939,1262243,59,7,3,9,1,1,2,1,2049
24940,1262245,60,0,4,40,1,3,2,4,567
24941,1262246,60,0,5,14,1,1,2,4,1518
24942,1262247,60,0,3,14,1,2,2,1,1940
24943,1262248,60,9,3,14,1,3,2,1,1940
24944,1262249,60,3,1,25,1,3,2,2,567
24945,1262250,59,1,6,8,1,1,1,4,1430
24946,1262251,60,0,4,7,1,1,2,4,1016
24947,1262255,60,0,3,40,1,1,2,1,1525
24948,1262258,60,0,3,13,1,1,1,4,2049
24949,1262259,60,8,2,3,1,3,2,4,63
24950,1262261,60,0,5,8,1,1,2,4,1430
24951,1262262,60,0,1,24,1,1,2,4,1518
24952,1262264,59,7,3,33,1,1,2,1,2049
24953,1262265,59,7,3,33,1,1,2,1,1940
24954,1262266,59,1,3,33,1,1,2,1,1525
24955,1262270,59,1,1,33,1,1,1,4,18
24956,1262271,59,1,1,33,1,1,2,4,1016
24957,1262272,60,1,7,44,1,1,2,5,72
24958,1262273,60,0,6,50,1,3,2,3,165
24959,1262275,60,8,3,51,1,3,2,1,2049
24960,1262278,60,0,4,14,1,3,2,4,567
24961,1262279,60,0,1,14,1,2,1,2,396
24962,1262280,60,0,1,14,1,1,1,2,14
24963,1262282,60,1,5,14,1,3,2,4,237
24964,1262283,60,0,2,14,1,1,2,4,38
24965,1262284,60,8,5,25,1,1,2,4,481
24966,1262290,60,0,3,56,1,1,2,4,1525
24967,1262344,60,6,3,3,1,3,2,1,2049
24968,1262345,60,6,3,3,1,3,2,1,2049
24969,1262346,60,6,3,3,1,3,2,4,2049
24970,1262347,60,6,3,3,1,3,2,4,2049
24971,1262348,60,6,3,3,1,3,2,1,2049
24972,1262350,60,0,3,39,1,1,1,1,14
24973,1262352,60,0,2,53,1,3,2,4,1272
24974,1262354,60,0,3,33,1,2,2,1,2049
24975,1262355,60,0,3,33,1,2,2,1,1940
24976,1262356,61,0,1,14,0,6,2,2,1
24977,1262357,61,0,1,14,1,1,1,2,3
24978,1262358,61,7,5,40,1,1,2,4,1272
24979,1262363,61,7,4,9,1,1,2,4,1272
24980,1262364,61,4,4,9,1,1,2,4,1272
24981,1262366,61,0,1,45,1,2,2,4,10
24982,1262368,61,1,1,45,1,1,2,4,71
24983,1262372,61,0,3,7,1,1,2,1,2049
24984,1262373,61,7,6,40,1,3,2,4,34
24985,1262374,60,1,3,25,1,3,2,1,2049
24986,1262375,61,0,4,10,1,1,2,4,368
24987,1262377,61,0,3,21,1,1,1,1,2049
24988,1262378,61,0,4,1,1,1,2,5,1016
24989,1262387,61,0,3,57,1,1,2,1,1940
24990,1262388,61,0,3,57,1,1,2,1,2049
24991,1262389,61,7,1,51,1,1,2,4,749
24992,1262390,60,1,1,13,1,1,2,2,23
24993,1262394,60,1,1,51,1,2,2,2,396
24994,1262397,61,0,1,33,1,3,2,4,28
24995,1262398,61,8,3,37,1,1,1,4,2049
24996,1262401,61,0,2,23,1,3,2,4,1430
24997,1262408,61,0,3,50,1,1,2,1,2049
24998,1262409,61,0,1,28,1,1,2,4,229
24999,1262420,60,0,2,28,0,1,2,4,36
25000,1262421,60,1,2,41,1,3,2,4,1430
25001,1262424,60,1,4,51,1,1,2,4,368
25002,1262426,60,1,8,37,0,6,2,4,8
25003,1262427,60,1,2,51,1,3,2,4,399
25004,1262428,60,1,2,51,1,4,2,4,93
25005,1262429,60,1,4,48,1,2,2,4,429
25006,1262431,60,1,4,33,1,4,2,5,114
25007,1262434,60,1,9,33,1,3,2,4,73
25008,1262437,60,1,4,8,1,1,2,4,429
25009,1262438,60,1,3,29,1,1,2,1,2049
25010,1262439,60,1,3,29,1,2,2,1,1940
25011,1262440,60,8,6,13,1,2,2,3,217
25012,1262441,60,1,2,13,1,1,2,4,90
25013,1262442,60,1,1,7,1,3,2,2,71
25014,1262443,60,1,6,7,1,3,2,3,110
25015,1262444,60,1,5,51,1,1,2,4,1272
25016,1262445,60,1,1,14,1,1,2,4,7
25017,1262447,60,1,6,13,1,1,2,3,6
25018,1262448,60,1,7,25,1,2,1,5,1016
25019,1262449,60,1,4,19,1,1,2,4,567
25020,1262451,60,1,1,44,1,3,2,2,45
25021,1262454,60,8,3,3,1,1,2,1,2049
25022,1262458,60,1,2,37,1,1,2,4,567
25023,1262461,61,0,1,38,1,3,2,4,567
25024,1262463,61,0,2,51,1,1,2,4,26
25025,1262465,61,0,3,8,1,3,2,4,1525
25026,1262466,61,7,1,8,1,2,2,2,396
25027,1262474,61,0,1,20,1,1,2,2,9
25028,1262476,61,0,3,24,1,3,2,1,2049
25029,1262487,61,0,5,25,1,4,2,4,1518
25030,1262492,61,7,2,13,1,1,2,4,749
25031,1262502,61,0,3,5,1,1,2,1,1525
25032,1262503,61,7,1,50,1,2,2,2,396
25033,1262505,61,0,1,42,1,2,1,2,50
25034,1262512,61,7,1,28,1,2,2,4,396
25035,1262536,61,7,9,8,1,3,2,4,73
25036,1262538,61,0,4,57,1,1,2,4,481
25037,1262541,61,0,2,28,1,3,2,4,1518
25038,1262543,61,0,2,13,1,3,2,4,1518
25039,1262556,61,0,1,11,1,1,2,4,11
25040,1262560,61,7,1,20,1,2,1,2,396
25041,1262561,61,0,2,50,1,3,2,4,399
25042,1262563,61,0,2,40,1,1,1,4,749
25043,1262564,61,7,4,17,1,1,2,4,429
25044,1262571,61,0,3,28,1,1,2,4,2049
25045,1262572,61,0,2,37,1,2,2,4,1518
25046,1262574,61,1,5,57,1,1,2,4,1272
25047,1262576,61,0,5,37,1,1,2,4,1518
25048,1262577,61,0,5,37,1,3,2,0,237
25049,1262595,61,0,5,50,1,3,2,4,107
25050,1262597,61,0,4,33,1,1,2,4,1518
25051,1262602,61,0,2,42,1,3,2,4,26
25052,1262606,61,0,1,37,1,1,2,4,3
25053,1262618,61,7,1,40,1,3,2,2,90
25054,1262619,61,7,1,40,1,1,2,2,93
25055,1262624,61,0,4,26,1,1,2,4,567
25056,1262626,61,0,5,41,1,1,2,4,1272
25057,1262628,61,0,6,24,1,3,2,3,34
25058,1262636,61,0,2,13,1,1,2,4,749
25059,1262649,61,1,3,17,1,1,2,1,2049
25060,1262650,61,0,1,24,1,2,2,4,396
25061,1262652,61,0,3,24,1,1,2,1,1940
25062,1262654,61,0,2,31,1,3,2,4,399
25063,1262657,61,0,2,13,1,4,2,4,1
25064,1262660,61,0,9,41,1,3,2,4,66
25065,1262664,61,7,1,37,1,1,2,4,133
25066,1262666,61,0,3,12,1,1,2,1,2049
25067,1262674,61,0,1,24,1,1,1,2,392
25068,1262691,61,0,2,13,1,1,2,4,1272
25069,1262693,61,7,2,51,1,1,2,4,749
25070,1262698,61,1,1,8,1,1,2,4,17
25071,1262706,61,0,2,13,1,1,2,4,2
25072,1262707,61,0,2,30,1,2,2,4,9
25073,1262708,61,0,1,22,1,1,2,2,6
25074,1262714,61,7,1,26,1,1,2,4,1
25075,1262715,61,0,2,13,1,1,1,4,399
25076,1262731,61,0,2,44,1,1,2,4,184
25077,1262738,61,7,5,37,1,1,2,4,1518
25078,1262743,61,0,1,14,1,1,1,4,9
25079,1262744,61,0,1,14,1,1,1,4,270
25080,1262755,61,7,10,40,1,4,2,4,270
25081,1262761,61,0,2,44,1,1,2,4,9
25082,1262773,61,0,2,7,1,1,2,4,934
25083,1262778,61,0,3,40,1,1,2,1,1940
25084,1262782,61,7,4,8,1,1,2,4,567
25085,1262810,61,0,2,20,1,1,2,4,3
25086,1262817,61,7,8,39,1,1,1,4,31
25087,1262829,61,0,2,30,1,1,1,4,934
25088,1262846,61,0,3,3,1,1,2,4,1525
25089,1262847,61,0,3,3,1,3,2,4,1940
25090,1262848,61,0,3,3,1,1,2,4,2049
25091,1262855,61,0,2,50,1,1,2,4,16
